date;heure;PA01H;ARG;EVRY;GEN;LOGNES;MELUN;VILLEM;PA15L;A1;DEF;GON;PA13;VERS;RUR-SE;CHAMP;PA18;OPERA;BOB;MANT;STDEN;RN6;RN20;AUT;BONAP;RUR-SO;HAUS;VITRY;RN2;SOULT;BASCH;CELES;ELYS;MONTG;NEUIL;PA12;BP_EST;AUB;EIFF3;PA07;TREMB
2020-02-18;5;n/d;26;8;12;15;11;19;8;58;7;12;19;7;2;18;17;24;14;20;20;25;75;67;n/d;2;24;34;44;37;62;19;19;13;18;25;53;18;4;10;19
2020-02-18;6;n/d;39;24;16;29;18;30;14;72;15;27;30;12;3;31;27;41;33;27;40;44;104;84;n/d;4;39;53;46;43;71;34;33;21;26;34;65;32;5;17;28
2020-02-18;7;n/d;40;36;24;44;26;38;23;82;30;51;39;20;4;42;36;64;44;29;55;59;117;87;n/d;4;52;58;54;60;68;40;51;29;39;42;70;46;5;28;43
2020-02-18;8;n/d;41;45;31;40;29;45;31;77;44;56;48;25;4;50;43;68;55;26;57;67;104;81;n/d;5;56;58;53;63;78;52;53;32;52;55;69;48;7;33;51
2020-02-18;9;n/d;29;31;32;29;22;46;26;78;45;44;40;19;4;36;38;60;42;20;45;46;58;72;n/d;4;54;45;48;50;72;44;45;25;43;41;57;39;10;32;43
2020-02-18;10;n/d;18;19;20;19;15;24;17;72;34;30;23;11;3;25;28;66;26;14;31;35;53;77;n/d;3;49;31;42;38;53;29;41;16;34;27;46;31;9;20;33
2020-02-18;11;21;16;14;n/d;15;12;16;11;69;26;15;16;7;3;n/d;19;n/d;18;11;18;32;45;78;n/d;3;44;16;36;23;39;22;32;12;23;18;26;21;8;18;22
2020-02-18;12;18;13;14;n/d;12;11;12;9;75;17;10;13;5;1;n/d;16;n/d;15;10;12;32;40;77;n/d;2;41;14;31;24;31;20;32;8;20;17;32;16;6;13;17
2020-02-18;13;14;15;12;7;11;10;11;8;84;14;7;13;4;1;n/d;15;n/d;11;9;10;30;47;75;n/d;1;44;14;23;21;31;17;30;8;16;16;26;12;5;12;15
2020-02-18;14;17;13;14;9;11;10;11;9;74;15;8;14;7;1;n/d;14;52;12;10;13;33;44;91;n/d;1;42;13;26;21;28;24;32;9;18;16;26;15;5;20;13
2020-02-18;15;n/d;16;18;8;10;11;13;10;76;17;8;13;7;1;n/d;14;53;11;12;15;34;39;93;n/d;1;44;12;28;18;32;22;34;8;21;14;28;14;4;17;14
2020-02-18;16;21;18;22;11;12;14;14;12;79;21;12;18;9;1;n/d;17;60;16;14;17;52;47;93;n/d;2;52;21;33;32;42;n/d;41;11;21;21;37;18;7;19;17
2020-02-18;17;24;23;23;16;17;24;21;15;88;24;15;25;11;3;n/d;23;60;17;20;19;67;74;93;n/d;4;54;22;46;39;53;n/d;46;15;28;26;44;28;8;22;24
2020-02-18;18;31;27;37;24;27;39;23;20;74;37;24;30;15;3;n/d;31;66;21;25;29;62;88;85;n/d;6;55;38;51;54;64;n/d;48;28;39;35;61;38;8;27;29
2020-02-18;19;36;35;30;33;28;24;36;23;77;50;34;38;14;4;n/d;33;61;26;30;43;52;79;88;n/d;4;54;37;47;58;72;44;46;26;45;46;70;42;7;31;37
2020-02-18;20;31;22;18;25;18;16;28;16;70;35;29;31;11;3;n/d;28;46;23;14;34;36;44;69;n/d;3;40;23;51;39;50;29;37;17;31;34;50;29;8;19;31
2020-02-18;21;19;11;15;12;12;12;15;9;65;18;19;16;9;3;n/d;21;30;13;8;20;25;31;48;n/d;2;28;20;28;31;30;19;27;12;18;21;39;19;4;14;19
2020-02-18;22;15;9;8;10;9;8;9;7;46;14;15;12;7;2;n/d;16;27;9;8;19;19;26;41;n/d;2;26;18;21;26;28;14;21;8;13;16;35;13;3;11;13
2020-02-18;23;13;6;6;9;8;6;7;7;59;12;10;11;6;2;n/d;14;30;9;5;13;15;25;47;n/d;2;28;17;19;25;28;14;18;8;14;18;36;14;3;8;11
2020-02-18;24;12;4;5;8;6;5;6;6;45;9;10;10;5;1;n/d;12;22;8;4;12;8;13;34;n/d;2;22;14;17;20;22;12;15;6;13;15;29;11;3;7;9
2020-02-19;1;11;3;4;5;5;4;6;8;36;6;5;8;3;1;n/d;10;17;7;5;6;7;11;30;n/d;1;18;14;15;13;14;10;13;5;10;13;19;7;2;5;8
2020-02-19;2;n/d;4;4;7;5;4;6;8;47;6;6;10;3;1;n/d;10;14;7;5;5;6;9;30;n/d;0;17;6;11;8;11;11;13;5;13;10;8;6;1;4;10
2020-02-19;3;n/d;4;5;6;7;6;6;4;45;6;4;9;2;0;n/d;9;12;7;6;6;8;15;31;n/d;0;17;6;11;11;10;9;11;6;13;11;11;6;1;5;11
2020-02-19;4;n/d;9;8;7;8;6;8;5;66;6;5;11;3;0;n/d;11;15;7;4;7;12;29;42;n/d;0;16;8;14;10;17;12;14;8;16;12;11;7;1;6;11
2020-02-19;5;n/d;15;18;10;13;10;12;7;84;12;7;15;7;0;n/d;14;22;11;7;11;22;73;78;n/d;1;25;11;20;23;24;21;18;10;18;16;13;12;1;7;13
2020-02-19;6;n/d;34;34;22;24;26;24;14;120;21;16;26;17;1;n/d;27;51;23;15;26;44;105;109;n/d;1;44;23;44;23;34;37;32;20;29;26;24;31;2;15;27
2020-02-19;7;n/d;42;37;36;39;26;39;26;120;39;27;36;27;2;n/d;44;70;34;22;40;46;90;124;n/d;3;64;38;51;43;51;54;52;29;48;39;36;45;4;n/d;55
2020-02-19;8;n/d;37;44;38;47;33;42;33;105;46;36;41;28;4;n/d;44;75;41;45;45;47;75;116;n/d;4;64;45;54;46;56;53;58;36;53;47;36;46;5;n/d;56
2020-02-19;9;n/d;32;36;30;42;30;38;30;102;42;30;39;26;3;n/d;35;73;32;24;34;43;77;112;n/d;4;64;37;48;39;n/d;46;56;26;42;41;36;40;8;42;44
2020-02-19;10;n/d;20;28;17;29;20;31;22;86;33;17;30;16;1;n/d;29;64;27;18;23;33;48;99;n/d;2;57;26;39;32;49;38;41;17;33;33;29;31;9;27;29
2020-02-19;11;21;16;20;12;26;15;23;15;88;33;12;22;10;1;n/d;27;58;20;15;16;31;46;92;n/d;1;47;19;39;23;45;38;37;13;26;26;20;22;6;22;21
2020-02-19;12;18;12;16;10;20;12;20;13;81;28;8;19;9;1;n/d;19;51;12;10;14;31;49;82;n/d;1;49;15;37;21;38;39;30;11;21;21;17;19;5;15;17
2020-02-19;13;19;n/d;17;10;12;15;14;9;83;26;8;13;9;1;n/d;16;54;10;11;15;30;49;92;n/d;1;45;15;29;16;29;29;31;11;22;n/d;14;15;4;18;16
2020-02-19;14;20;n/d;20;10;14;16;15;12;88;19;8;19;11;1;n/d;17;55;12;12;16;33;50;97;n/d;1;45;17;36;15;46;31;33;14;23;n/d;17;18;4;21;19
2020-02-19;15;27;n/d;27;14;16;20;20;17;91;23;10;21;11;1;n/d;24;64;15;19;19;47;69;99;n/d;2;56;20;34;26;52;34;43;16;28;24;28;22;7;25;20
2020-02-19;16;27;29;29;18;28;25;26;19;91;25;15;25;18;3;n/d;25;64;20;28;24;58;63;96;n/d;3;56;23;39;36;47;40;43;19;27;26;38;23;8;23;27
2020-02-19;17;33;35;38;24;30;33;29;23;92;33;20;30;20;3;36;33;70;26;31;30;57;107;96;n/d;7;65;34;49;45;69;46;59;25;39;33;40;33;11;27;31
2020-02-19;18;42;42;51;36;49;44;45;29;70;56;52;48;16;5;48;37;66;41;30;44;77;112;80;n/d;7;56;45;76;67;97;44;43;37;57;59;73;46;14;28;48
2020-02-19;19;46;31;41;32;40;32;51;23;66;54;50;48;14;5;41;38;62;47;31;43;52;101;81;n/d;7;52;39;74;53;76;38;40;27;51;51;66;43;8;23;50
2020-02-19;20;40;26;28;27;33;21;40;21;74;43;41;47;12;3;31;34;57;40;23;42;43;90;72;n/d;6;52;35;72;44;69;41;38;17;45;56;63;39;11;24;41
2020-02-19;21;36;19;21;21;28;20;32;17;62;33;35;39;10;2;25;33;52;38;16;41;28;66;66;n/d;5;42;37;67;41;61;34;32;16;35;54;66;35;9;18;33
2020-02-19;22;31;16;16;17;27;14;27;15;67;29;31;42;9;2;21;30;44;32;13;34;24;59;57;n/d;5;45;29;58;39;54;27;29;14;33;44;60;29;6;15;23
2020-02-19;23;30;12;18;15;17;13;28;11;57;21;24;31;6;1;17;23;37;32;9;26;26;36;53;n/d;3;41;29;48;35;49;25;24;13;24;43;59;28;5;17;25
2020-02-19;24;21;11;13;15;16;10;22;9;58;12;19;22;6;1;15;21;30;22;6;29;23;22;45;n/d;2;37;22;34;30;32;19;27;10;18;27;38;23;3;13;25
2020-02-20;1;15;7;8;11;9;8;17;8;40;9;19;13;6;1;11;14;23;11;6;28;13;18;33;n/d;2;22;20;22;30;20;14;15;9;15;19;33;16;3;7;22
2020-02-20;2;14;7;7;10;6;8;16;6;36;8;17;11;6;1;9;14;17;9;6;23;11;22;28;n/d;1;18;18;21;28;16;10;17;8;14;16;30;12;2;7;16
2020-02-20;3;13;7;6;10;6;7;14;6;38;7;14;10;4;1;10;12;12;8;6;20;8;29;26;n/d;1;12;19;19;25;14;9;13;8;11;14;33;11;2;7;14
2020-02-20;4;13;8;9;9;8;8;13;6;53;9;11;14;3;1;9;12;14;11;6;13;14;44;34;n/d;2;15;22;30;18;23;10;11;8;13;16;48;15;4;6;14
2020-02-20;5;15;15;13;10;14;11;21;7;55;12;13;21;4;1;14;13;23;19;9;15;17;74;63;n/d;2;18;31;43;28;54;14;14;11;17;27;62;18;5;9;18
2020-02-20;6;27;23;24;13;24;16;38;15;68;23;23;46;6;1;20;23;44;35;13;29;24;88;93;n/d;2;36;34;72;44;89;32;28;15;35;56;82;34;5;15;21
2020-02-20;7;40;26;29;29;42;22;45;22;81;51;40;59;10;1;25;39;70;40;18;37;42;96;92;n/d;2;47;41;78;54;97;47;43;19;53;60;91;44;7;23;28
2020-02-20;8;47;27;33;32;37;22;38;27;73;58;44;50;12;3;26;38;71;46;16;36;42;82;87;n/d;3;47;40;74;53;88;43;43;19;55;65;73;48;9;34;31
2020-02-20;9;47;26;25;32;30;21;38;25;72;59;36;54;13;2;23;37;69;43;15;36;37;85;87;n/d;3;47;36;67;47;87;42;47;15;49;58;70;44;9;33;30
2020-02-20;10;39;22;22;25;21;21;34;22;70;49;31;39;8;1;21;31;63;44;17;34;36;77;94;n/d;3;45;31;68;47;79;32;38;15;46;54;78;38;9;33;29
2020-02-20;11;33;19;21;19;19;17;29;17;76;38;24;27;7;1;19;25;57;35;15;30;34;74;87;n/d;3;39;27;64;37;65;24;36;15;35;39;54;33;8;25;28
2020-02-20;12;30;17;18;16;15;15;21;14;75;30;20;24;7;1;16;23;56;25;13;24;46;55;81;n/d;3;43;20;56;30;54;22;33;13;31;28;49;28;7;15;22
2020-02-20;13;26;18;14;15;12;15;16;13;68;26;18;23;8;1;13;20;50;25;11;25;41;56;77;n/d;4;37;19;48;33;50;21;29;10;28;25;44;28;7;26;20
2020-02-20;14;30;19;16;14;12;15;17;14;64;31;19;27;7;1;14;20;48;24;10;24;47;52;72;n/d;3;39;18;48;33;48;21;29;11;32;26;46;24;7;21;19
2020-02-20;15;25;17;19;12;11;16;17;12;61;27;16;22;5;1;12;20;48;21;9;21;56;46;64;n/d;1;37;16;45;29;43;21;25;11;23;24;47;24;6;14;17
2020-02-20;16;25;15;20;12;11;16;14;12;57;20;19;23;5;1;11;19;45;20;9;20;53;51;56;n/d;2;34;18;48;28;57;24;26;11;19;25;42;24;6;13;19
2020-02-20;17;22;16;19;12;13;17;16;11;60;21;18;19;7;1;13;18;48;18;12;22;48;58;55;n/d;2;33;18;42;38;50;27;29;13;18;25;40;26;6;13;18
2020-02-20;18;21;15;19;13;13;17;16;12;52;21;19;19;9;2;13;18;45;15;11;26;44;51;52;n/d;2;37;18;33;35;41;26;32;14;22;24;39;21;5;15;19
2020-02-20;19;23;14;17;15;14;15;17;24;47;22;8;18;15;2;14;29;57;13;17;15;26;44;77;n/d;3;47;18;35;23;41;43;37;15;24;32;18;19;6;24;18
2020-02-20;20;32;17;25;27;20;18;38;23;75;27;15;24;17;1;19;32;57;23;12;25;23;58;96;n/d;2;61;23;47;29;41;47;38;23;30;37;24;31;5;27;30
2020-02-20;21;24;16;20;22;15;20;29;16;85;30;12;19;15;1;14;24;45;20;17;22;29;40;88;n/d;2;54;17;37;19;34;35;33;18;25;25;20;25;4;20;25
2020-02-20;22;23;16;18;17;17;17;19;18;93;22;15;24;12;2;17;25;43;18;11;22;31;64;86;n/d;2;44;21;31;22;n/d;34;32;19;25;32;24;22;3;20;27
2020-02-20;23;21;15;14;17;24;15;19;16;88;14;18;22;12;2;19;24;44;17;12;17;29;46;81;n/d;1;41;23;27;23;n/d;31;29;16;24;35;25;17;3;16;31
2020-02-20;24;21;18;12;14;22;10;18;13;81;11;17;22;10;1;18;24;39;18;20;15;18;33;79;n/d;1;38;27;28;21;n/d;33;28;16;23;25;20;19;3;15;25
2020-02-21;1;21;19;8;20;24;12;19;12;71;10;20;21;10;2;25;22;41;19;18;17;15;17;67;n/d;2;44;21;26;21;n/d;27;30;15;23;25;24;18;3;16;24
2020-02-21;2;16;12;8;16;25;11;16;11;58;8;27;22;9;2;27;18;29;17;8;15;20;16;58;n/d;2;34;16;21;25;n/d;19;26;14;21;29;45;15;2;11;30
2020-02-21;3;15;13;11;16;24;11;21;11;66;9;28;16;11;1;26;18;25;19;10;14;19;25;54;n/d;3;27;14;20;23;n/d;20;21;16;22;26;40;14;2;12;26
2020-02-21;4;17;21;15;18;30;13;27;12;77;8;24;18;12;2;28;19;29;21;11;18;26;34;69;n/d;3;31;38;23;21;n/d;22;19;19;23;27;33;16;2;15;25
2020-02-21;5;26;38;31;24;42;24;44;14;89;12;26;23;23;3;37;25;35;35;15;28;50;91;87;n/d;4;35;56;38;49;n/d;36;30;28;31;29;90;26;2;21;33
2020-02-21;6;35;55;45;47;54;37;67;22;108;16;59;59;30;8;44;36;60;49;47;51;51;118;113;n/d;8;54;69;61;65;n/d;51;47;34;46;68;121;45;3;26;51
2020-02-21;7;49;61;44;55;61;36;73;29;122;30;65;64;34;11;46;56;74;67;53;59;63;124;101;n/d;12;66;77;73;75;n/d;70;63;49;57;68;105;57;5;41;73
2020-02-21;8;54;62;50;59;56;38;74;41;118;50;68;61;44;11;47;60;79;71;45;61;62;100;98;n/d;13;71;71;77;71;n/d;67;63;45;63;66;102;63;8;61;71
2020-02-21;9;45;49;37;51;42;31;60;34;101;55;59;53;28;6;41;50;72;63;38;53;55;72;90;n/d;10;67;57;71;63;n/d;67;55;39;55;57;86;55;12;49;65
2020-02-21;10;39;30;25;30;32;24;49;25;81;46;41;38;16;5;n/d;40;66;53;17;42;39;65;84;n/d;6;58;44;66;62;n/d;42;46;29;43;44;74;43;16;32;54
2020-02-21;11;29;22;25;22;23;18;37;17;78;37;35;26;10;5;n/d;28;52;38;12;32;48;65;77;n/d;4;49;30;68;37;n/d;40;38;21;32;33;56;34;13;23;43
2020-02-21;12;21;14;15;13;17;13;19;12;79;25;20;18;9;2;22;19;49;18;11;17;38;60;84;n/d;4;40;18;43;25;n/d;24;31;14;26;19;30;23;10;15;30
2020-02-21;13;n/d;12;15;12;13;12;11;10;72;17;10;15;5;2;15;16;49;13;11;14;35;48;91;n/d;1;38;15;39;26;n/d;20;31;10;21;17;39;17;6;23;18
2020-02-21;14;17;13;15;9;12;13;11;9;80;18;9;14;5;1;17;13;50;12;13;17;39;49;91;n/d;1;42;16;34;29;n/d;26;34;10;20;16;36;16;5;19;16
2020-02-21;15;18;15;15;9;12;15;11;9;85;17;9;16;6;1;16;15;58;13;12;21;42;60;85;n/d;1;42;17;40;30;n/d;22;36;11;25;17;42;18;4;12;16
2020-02-21;16;18;17;17;10;13;20;10;10;76;21;9;16;9;2;16;16;54;13;15;21;53;64;92;n/d;4;44;15;40;28;n/d;25;36;15;19;19;41;16;4;16;16
2020-02-21;17;23;17;28;14;18;29;15;15;84;30;14;21;14;3;22;20;58;17;22;19;76;75;82;n/d;5;47;28;36;36;n/d;30;41;17;22;24;43;24;8;20;19
2020-02-21;18;34;26;38;21;32;35;24;22;83;37;27;31;16;8;35;28;72;21;27;26;88;95;91;n/d;7;56;41;46;57;n/d;38;49;30;34;37;61;28;9;22;28
2020-02-21;19;39;39;56;27;42;56;37;23;81;46;34;41;23;12;46;37;65;27;34;34;87;96;99;n/d;7;53;51;47;58;n/d;43;48;39;41;43;69;38;8;26;39
2020-02-21;20;46;49;43;32;42;49;46;24;77;53;38;43;19;13;52;39;63;26;24;43;82;116;84;n/d;8;56;44;53;57;n/d;39;49;41;42;52;73;38;10;25;43
2020-02-21;21;36;32;31;30;38;36;45;16;69;43;32;41;13;9;50;33;51;30;22;39;67;88;78;n/d;7;40;49;40;60;n/d;39;41;30;32;48;87;32;7;21;42
2020-02-21;22;32;22;24;19;50;32;40;13;72;25;29;39;10;9;34;29;46;44;15;40;57;70;80;n/d;6;39;34;51;57;n/d;31;37;21;28;66;97;29;6;18;44
2020-02-21;23;31;17;20;19;29;26;37;12;67;23;28;45;7;8;27;27;48;49;19;33;35;52;75;n/d;4;36;30;55;47;n/d;35;28;20;32;60;89;33;7;15;37
2020-02-21;24;32;15;14;21;19;20;42;12;64;24;27;34;7;6;29;23;46;38;28;34;28;45;76;n/d;4;39;24;62;48;n/d;31;27;14;24;56;85;34;6;13;29
2020-02-22;1;26;14;17;22;27;16;30;12;56;19;25;38;6;5;23;24;42;41;24;26;25;30;60;n/d;3;36;27;52;43;n/d;28;26;12;28;49;77;29;6;11;29
2020-02-22;2;25;12;16;14;16;14;24;9;55;16;21;29;4;5;15;20;37;32;15;18;20;28;44;n/d;4;30;20;45;34;n/d;23;21;10;21;46;67;27;6;9;23
2020-02-22;3;21;13;12;12;10;14;20;9;46;12;18;20;6;4;15;18;28;26;11;20;17;23;45;n/d;3;26;21;34;28;n/d;20;17;10;18;31;67;21;5;10;18
2020-02-22;4;19;16;15;14;12;11;19;8;52;11;15;18;7;3;16;16;25;21;12;20;14;25;38;n/d;2;27;21;33;27;n/d;18;14;11;17;32;65;20;4;7;16
2020-02-22;5;16;9;12;12;15;12;22;7;50;13;13;21;5;3;18;15;25;22;8;16;20;39;53;n/d;2;20;18;33;23;n/d;17;14;11;20;36;57;17;2;7;17
2020-02-22;6;21;14;11;12;14;12;24;10;65;19;16;23;6;3;20;20;34;23;10;23;22;53;71;n/d;2;24;21;38;32;n/d;26;19;11;22;39;53;23;4;9;19
2020-02-22;7;27;22;19;20;17;20;37;11;67;24;23;31;8;3;28;28;40;21;22;28;37;81;83;n/d;2;35;41;40;50;n/d;23;28;16;28;46;86;26;5;15;27
2020-02-22;8;27;24;25;22;22;25;40;12;81;21;22;29;10;4;28;26;43;24;16;23;38;77;85;n/d;3;34;32;34;46;n/d;25;32;17;29;38;68;24;5;18;34
2020-02-22;9;25;16;16;18;16;24;29;13;66;24;20;27;6;6;23;24;40;20;14;22;35;78;62;n/d;4;29;27;46;32;n/d;24;23;15;30;37;72;27;4;15;26
2020-02-22;10;23;16;13;16;10;14;18;10;61;26;19;20;7;3;14;20;33;22;12;21;32;52;67;n/d;2;30;18;41;29;n/d;22;28;10;23;29;50;23;7;12;19
2020-02-22;11;18;13;10;12;8;11;15;8;55;25;17;16;5;3;11;18;38;16;9;20;32;44;70;n/d;1;28;12;34;27;n/d;16;27;10;20;20;38;20;5;10;16
2020-02-22;12;15;11;10;9;9;12;12;7;66;15;14;12;5;2;11;14;44;12;11;15;27;43;72;n/d;1;29;14;33;32;n/d;17;27;9;14;15;33;17;4;10;14
2020-02-22;13;18;10;8;10;8;10;10;7;73;15;11;13;5;2;12;14;41;10;9;9;33;38;65;n/d;1;36;14;31;20;n/d;16;24;8;14;14;28;14;4;11;13
2020-02-22;14;19;13;9;10;9;11;12;7;80;16;12;14;5;3;11;15;44;12;11;12;31;42;87;n/d;2;34;15;25;30;n/d;20;31;8;17;15;37;18;4;14;15
2020-02-22;15;22;12;10;11;11;13;15;8;84;17;13;17;6;2;16;20;46;15;14;16;40;51;88;n/d;3;43;20;32;33;n/d;23;39;10;20;19;46;22;5;16;17
2020-02-22;16;23;15;11;12;14;14;15;9;80;18;13;18;6;2;19;25;51;13;15;15;44;50;82;n/d;3;53;21;38;29;n/d;24;38;13;20;20;40;21;6;17;20
2020-02-22;17;24;16;15;14;19;17;20;9;78;18;15;20;7;2;26;24;55;16;16;17;44;58;77;n/d;4;49;21;36;28;n/d;24;40;15;18;20;33;21;7;17;22
2020-02-22;18;26;17;16;17;17;20;17;9;82;20;18;22;8;4;26;29;63;16;15;19;47;51;84;n/d;5;54;20;40;30;n/d;30;44;18;22;21;39;24;6;23;20
2020-02-22;19;32;15;18;16;14;20;20;11;82;18;21;26;8;5;24;26;69;18;14;21;47;47;82;n/d;3;53;n/d;44;31;n/d;30;45;14;23;27;40;25;6;24;25
2020-02-22;20;28;11;12;15;13;20;19;11;74;16;19;24;7;4;22;25;59;18;11;18;41;41;91;n/d;3;46;n/d;44;29;n/d;26;41;13;23;24;34;21;5;19;22
2020-02-22;21;27;10;9;12;11;11;16;8;69;12;15;18;5;3;18;25;45;18;10;16;29;32;71;n/d;2;43;n/d;38;23;n/d;22;37;10;20;19;34;22;5;18;21
2020-02-22;22;23;8;8;13;11;9;14;7;69;12;13;17;5;2;17;23;43;14;7;15;26;32;79;n/d;1;39;n/d;29;22;n/d;19;42;9;18;17;34;21;4;20;19
2020-02-22;23;20;6;6;10;11;7;11;7;63;10;12;14;5;2;13;17;38;10;6;16;26;23;70;n/d;1;31;n/d;26;22;n/d;17;31;7;19;16;31;18;5;12;16
2020-02-22;24;18;5;4;9;8;6;8;7;60;11;13;13;5;1;12;15;39;10;5;15;17;22;55;n/d;1;28;n/d;25;23;n/d;20;28;6;17;17;33;15;4;8;13
2020-02-23;1;18;5;4;9;7;5;8;6;55;12;12;11;5;1;10;16;35;10;5;16;12;19;48;n/d;1;29;n/d;23;25;n/d;17;27;6;19;14;35;14;4;8;13
2020-02-23;2;16;4;4;7;5;4;8;5;56;9;12;10;4;1;8;13;28;8;4;13;9;14;36;n/d;1;26;n/d;26;22;n/d;13;19;6;17;11;34;13;4;7;11
2020-02-23;3;n/d;4;4;7;4;4;7;4;32;7;12;8;4;1;7;12;25;6;6;19;5;12;24;n/d;1;23;n/d;23;16;n/d;10;15;5;13;9;23;9;3;5;9
2020-02-23;4;12;4;3;6;3;4;5;4;39;5;9;7;4;1;7;10;20;6;3;17;5;12;23;n/d;0;18;n/d;16;14;n/d;9;12;4;11;7;21;9;3;4;7
2020-02-23;5;12;4;3;6;3;3;6;4;37;5;9;7;3;1;6;10;15;5;3;17;5;16;20;n/d;0;16;n/d;16;16;n/d;8;12;3;10;8;19;8;2;5;7
2020-02-23;6;10;4;4;7;3;4;6;4;36;6;10;9;4;1;7;11;17;6;4;23;7;15;25;n/d;0;14;n/d;22;17;n/d;8;12;4;11;9;21;10;2;4;8
2020-02-23;7;11;5;5;8;4;4;6;4;41;7;11;9;3;0;8;12;15;8;4;22;10;18;24;n/d;0;13;n/d;25;15;n/d;8;12;4;10;9;21;11;2;5;8
2020-02-23;8;11;5;4;7;4;4;7;5;34;8;9;9;3;0;9;12;15;8;4;17;11;25;27;n/d;0;13;n/d;26;14;n/d;9;11;5;9;10;23;10;1;5;8
2020-02-23;9;11;5;6;6;5;5;8;5;45;7;11;9;3;1;10;12;20;7;5;16;14;28;35;n/d;0;13;n/d;27;17;n/d;9;14;6;9;10;26;11;2;6;9
2020-02-23;10;11;5;7;6;6;6;8;5;56;6;10;9;3;1;11;11;22;8;6;10;14;28;36;n/d;0;17;n/d;26;19;n/d;11;16;6;9;11;29;11;2;6;10
2020-02-23;11;11;5;5;7;9;8;8;5;63;7;7;10;4;1;12;12;25;9;7;8;22;30;46;n/d;1;19;n/d;23;18;n/d;11;17;7;9;11;27;10;2;7;12
2020-02-23;12;12;6;6;8;8;8;9;6;57;9;9;11;4;1;12;14;31;9;8;10;23;39;43;n/d;1;22;n/d;23;23;n/d;14;18;8;11;13;31;13;2;8;14
2020-02-23;13;13;7;5;7;10;7;10;5;67;8;9;10;4;1;12;15;33;9;7;10;22;33;51;n/d;1;27;n/d;24;19;n/d;14;19;8;12;12;23;11;3;10;14
2020-02-23;14;15;6;6;6;10;7;9;5;65;7;8;11;3;1;16;12;30;9;6;7;24;37;51;n/d;2;25;n/d;22;16;n/d;13;21;8;12;12;22;10;4;12;12
2020-02-23;15;14;7;6;7;10;7;11;5;57;7;8;12;4;1;15;12;31;9;7;9;28;35;59;n/d;2;26;n/d;24;19;n/d;13;21;8;13;12;26;9;3;12;12
2020-02-23;16;14;6;7;7;10;8;11;5;56;8;9;12;4;1;14;13;31;10;7;11;27;31;53;n/d;2;30;n/d;23;19;n/d;14;21;8;12;12;25;11;3;10;13
2020-02-23;17;17;6;7;8;10;10;12;7;58;9;10;14;5;1;14;15;36;12;10;10;31;32;62;n/d;3;32;n/d;20;19;n/d;18;25;8;14;15;22;11;4;13;14
2020-02-23;18;20;8;10;11;13;10;13;7;53;9;10;17;6;1;17;18;42;13;14;9;27;37;63;n/d;5;37;n/d;26;19;n/d;20;31;10;15;16;22;13;4;17;16
2020-02-23;19;22;10;9;12;13;10;15;8;56;10;13;18;6;1;19;19;35;16;18;12;24;32;60;n/d;5;35;n/d;26;20;n/d;21;33;11;16;17;25;15;5;22;18
2020-02-23;20;24;8;9;13;14;8;14;8;57;10;13;18;6;1;19;21;39;18;13;12;19;27;69;n/d;4;36;n/d;26;19;n/d;23;34;10;18;19;22;15;5;17;21
2020-02-23;21;24;9;9;13;15;7;13;9;59;9;13;19;5;1;19;20;35;16;10;13;19;28;67;n/d;3;33;n/d;28;25;n/d;22;33;10;16;19;33;15;4;21;23
2020-02-23;22;23;8;7;12;13;6;14;9;56;8;15;18;4;1;21;23;36;18;11;12;13;21;64;n/d;3;35;n/d;29;27;n/d;26;32;9;18;19;39;20;3;23;24
2020-02-23;23;23;9;5;14;13;5;14;10;52;7;14;16;4;1;18;19;35;19;8;13;11;16;68;n/d;2;36;n/d;23;25;n/d;25;28;7;19;19;35;15;3;19;24
2020-02-23;24;21;10;4;13;10;4;13;8;43;7;5;18;3;1;16;19;28;15;7;9;8;11;50;n/d;1;29;n/d;29;24;n/d;17;25;6;18;20;35;17;2;13;10
2020-02-24;1;15;12;3;15;8;4;11;5;40;7;5;13;3;0;12;18;20;12;8;10;5;8;30;n/d;1;21;n/d;25;14;n/d;12;14;6;16;13;21;13;2;6;12
2020-02-24;2;13;9;3;12;6;3;8;4;38;5;6;9;2;0;10;11;16;12;8;10;5;6;23;n/d;1;14;n/d;19;9;n/d;8;11;4;12;8;16;8;2;5;7
2020-02-24;3;11;5;3;6;6;4;8;3;35;4;14;7;1;0;9;9;11;7;4;7;4;13;20;n/d;1;11;n/d;13;13;n/d;8;8;5;10;8;25;6;2;3;8
2020-02-24;4;11;10;4;7;7;5;6;3;44;5;8;8;3;0;11;10;14;6;11;8;8;18;37;n/d;1;12;n/d;12;13;n/d;8;8;5;11;7;32;8;3;4;11
2020-02-24;5;12;11;7;8;9;8;9;5;50;7;15;10;4;0;15;10;21;8;10;14;17;38;46;n/d;1;16;n/d;18;23;n/d;11;11;7;14;10;40;11;3;5;13
2020-02-24;6;17;22;12;10;13;10;15;9;55;15;21;16;7;0;18;14;30;16;13;25;23;49;64;n/d;1;27;n/d;31;32;n/d;19;18;10;19;23;46;18;6;11;n/d
2020-02-24;7;22;21;16;16;17;19;19;13;67;23;22;21;11;1;23;22;41;20;15;27;41;46;68;n/d;1;40;n/d;31;39;n/d;27;33;17;27;27;50;29;6;17;23
