date;heure;PA01H;GEN;LOGNES;PA15L;CERGY;NOGENT;A1;DEF;RUR-NO;PA18;OPERA;BOB;RUR_S;RN6;RN2;HAUS;AUT;VITRY;RD934;BASCH;ELYS;RAMBO;BP_EST;TREMB
2020-03-14;6;8;7;12;11;8;8;41;7;9;8;12;11;5;12;19;15;24;10;13;19;12;7;23;10
2020-03-14;7;11;10;8;11;7;8;46;8;10;9;20;13;5;16;20;14;21;13;15;24;14;5;30;10
2020-03-14;8;19;10;8;12;7;11;35;8;9;10;15;16;10;16;24;23;18;10;11;18;13;13;26;10
2020-03-14;9;15;11;10;13;7;10;37;12;13;13;21;9;18;19;24;24;18;12;18;23;15;12;25;10
2020-03-14;10;22;14;10;25;12;11;47;11;10;14;15;15;17;19;20;24;27;15;27;22;13;16;24;10
2020-03-14;11;16;15;11;13;11;10;32;12;9;16;18;19;13;23;29;20;25;18;26;23;20;12;31;11
2020-03-14;12;17;13;13;9;10;13;29;12;7;16;14;16;11;26;18;15;24;13;15;18;20;10;21;15
2020-03-14;13;12;11;12;11;9;13;32;10;9;11;13;9;10;20;13;14;29;9;19;20;17;28;17;12
2020-03-14;14;19;12;11;11;9;10;30;13;8;12;13;7;9;15;20;19;40;6;8;21;19;13;24;11
2020-03-14;15;16;14;10;11;8;10;31;11;7;12;18;5;12;18;16;14;22;10;4;13;16;13;16;11
2020-03-14;16;16;12;8;9;10;11;23;12;6;10;20;8;11;23;17;22;22;15;4;16;22;14;17;10
2020-03-14;17;17;11;11;21;14;10;33;12;9;11;12;10;13;28;20;16;21;16;10;21;16;14;24;12
2020-03-14;18;17;12;14;13;13;11;30;9;14;13;17;13;11;19;20;17;26;15;15;23;23;10;24;13
2020-03-14;19;18;14;17;17;18;17;47;13;12;15;33;23;14;25;34;28;35;16;18;23;35;15;33;16
2020-03-14;20;24;17;18;15;17;20;36;18;14;18;31;25;11;23;29;23;31;22;11;26;25;21;35;23
2020-03-14;21;27;18;15;14;23;20;37;20;20;20;27;20;10;20;35;20;24;17;9;25;26;15;39;22
2020-03-14;22;25;18;14;16;24;20;41;15;14;20;30;21;7;15;35;23;22;18;7;31;27;10;41;19
2020-03-14;23;22;17;15;14;19;21;54;16;14;21;38;19;7;13;30;24;31;19;8;32;26;12;34;21
2020-03-14;24;20;18;15;15;19;20;53;15;14;22;32;24;12;14;34;22;27;19;8;30;28;9;34;17
2020-03-15;1;25;14;13;13;17;18;40;15;14;19;18;19;11;14;25;15;25;19;8;24;19;12;27;16
2020-03-15;2;20;12;12;9;14;13;29;12;11;16;21;15;10;17;17;13;16;11;6;20;11;11;29;14
2020-03-15;3;20;11;14;8;11;12;20;10;13;13;16;15;9;12;16;13;16;14;7;15;14;8;27;13
2020-03-15;4;12;9;14;16;10;11;28;10;10;12;16;15;9;13;15;14;14;12;11;18;14;9;25;14
2020-03-15;5;9;8;13;8;11;11;19;11;10;13;12;15;8;15;17;11;17;16;10;19;12;9;20;14
2020-03-15;6;16;12;12;14;8;10;30;12;11;13;18;16;13;12;20;16;16;16;15;16;14;12;22;12
2020-03-15;7;23;14;12;15;9;10;25;14;14;13;23;12;9;14;22;12;21;15;12;19;19;10;23;12
2020-03-15;8;20;14;11;14;13;11;22;14;16;13;31;18;10;17;26;12;19;15;9;18;16;10;22;12
2020-03-15;9;16;14;10;12;16;11;31;12;18;14;22;12;8;17;19;11;17;11;11;18;15;9;26;13
2020-03-15;10;14;13;11;14;14;12;31;13;13;13;36;13;10;20;20;13;16;8;23;18;18;9;20;12
2020-03-15;11;14;13;11;14;12;11;35;13;11;13;19;11;13;11;20;12;21;13;16;17;18;9;18;13
2020-03-15;12;17;12;13;13;10;12;31;10;8;12;10;17;11;14;24;13;15;18;12;17;18;15;18;12
2020-03-15;13;13;10;12;8;7;8;30;10;10;11;n/d;14;8;11;26;15;16;11;11;16;19;10;21;11
2020-03-15;14;11;10;9;12;9;10;28;9;8;12;10;11;5;9;24;17;20;11;16;19;14;8;15;10
2020-03-15;15;14;16;9;9;10;10;30;9;7;12;13;11;5;9;20;18;23;10;10;11;14;9;18;11
2020-03-15;16;13;10;7;8;9;6;26;10;10;9;11;8;5;8;25;13;14;10;7;16;12;12;17;6
2020-03-15;17;11;10;6;7;10;6;36;10;n/d;8;14;7;8;12;13;15;21;10;10;22;14;11;18;7
2020-03-15;18;10;11;7;10;11;5;34;8;14;9;20;7;8;12;28;15;24;11;25;18;21;11;25;7
2020-03-15;19;17;9;8;16;21;7;32;10;18;10;n/d;13;8;21;32;19;48;17;22;30;24;17;42;8
2020-03-15;20;18;29;15;22;25;11;30;12;11;14;19;29;8;34;45;18;53;22;27;42;38;20;42;16
2020-03-15;21;22;40;26;20;25;18;49;13;9;21;27;28;10;35;71;20;56;28;24;46;51;12;46;38
2020-03-15;22;27;35;24;25;18;24;60;23;13;26;35;46;8;34;56;26;60;33;22;37;49;37;54;53
2020-03-15;23;27;39;27;23;19;23;56;27;10;29;39;45;9;35;46;32;46;30;23;30;30;16;48;39
2020-03-15;24;25;28;32;25;18;19;43;25;12;25;37;40;12;32;53;19;53;22;31;23;28;20;36;34
2020-03-16;1;20;32;33;23;27;12;41;26;15;22;25;36;15;22;38;19;52;19;24;31;36;31;24;32
2020-03-16;2;n/d;34;30;19;11;13;46;23;13;21;27;29;17;23;44;23;49;20;17;26;36;10;36;31
2020-03-16;3;n/d;31;23;16;12;13;37;22;9;25;29;27;10;23;28;18;27;20;25;21;22;12;28;31
2020-03-16;4;n/d;25;24;13;9;18;22;19;8;23;25;23;14;22;14;14;33;21;26;19;20;11;23;30
2020-03-16;5;n/d;18;21;14;9;16;21;14;4;13;16;16;14;31;11;13;40;16;23;11;16;10;15;17
2020-03-16;6;n/d;20;15;12;7;11;34;13;3;12;12;9;14;25;8;17;27;13;46;15;22;6;18;15
2020-03-16;7;n/d;18;15;13;12;12;42;18;9;14;18;15;12;18;16;17;33;16;64;21;20;8;19;15
2020-03-16;8;n/d;19;13;11;10;15;31;27;10;14;21;13;11;25;13;18;40;18;27;23;25;6;18;13
2020-03-16;9;n/d;21;10;21;9;13;36;34;9;18;10;13;14;19;17;14;46;17;38;25;28;5;23;13
2020-03-16;10;n/d;21;13;21;7;15;40;35;8;21;19;14;11;17;14;16;45;23;26;29;22;8;20;14
2020-03-16;11;n/d;16;17;17;10;18;44;34;11;18;24;19;15;27;17;16;54;17;40;18;23;6;32;16
2020-03-16;12;n/d;16;18;20;11;18;42;27;10;19;23;15;21;25;19;20;47;18;22;22;21;8;26;17
2020-03-16;13;n/d;21;16;15;11;18;40;25;16;21;22;13;27;27;16;16;46;23;35;22;29;9;24;15
2020-03-16;14;n/d;19;17;23;12;17;42;25;n/d;21;27;15;34;33;20;27;51;21;28;28;29;12;23;16
2020-03-16;15;n/d;17;19;19;16;18;43;25;22;19;32;19;27;30;39;26;36;24;32;31;28;12;25;16
2020-03-16;16;24;17;15;18;10;15;36;23;16;19;33;14;22;32;21;21;43;23;26;28;27;12;30;17
2020-03-16;17;21;17;16;14;18;15;40;28;14;18;30;11;19;27;15;14;35;19;22;25;21;13;27;20
2020-03-16;18;19;19;19;21;16;16;37;29;21;16;21;15;20;22;24;19;32;16;27;18;18;18;22;19
2020-03-16;19;17;17;18;14;19;17;43;26;21;19;23;20;16;49;22;24;31;24;33;27;24;23;40;25
2020-03-16;20;20;19;17;15;19;20;34;30;21;19;28;18;19;83;25;19;27;20;30;26;16;21;43;21
2020-03-16;21;23;19;21;15;21;24;40;34;17;20;28;19;23;70;32;21;29;29;25;29;27;19;34;25
2020-03-16;22;23;25;20;22;21;27;38;38;22;23;32;25;24;29;28;22;48;30;31;29;23;24;32;28
2020-03-16;23;23;35;28;27;17;24;30;29;16;25;23;29;22;28;30;21;43;26;28;29;24;16;27;28
2020-03-16;24;24;34;32;33;17;27;30;33;20;24;22;28;33;27;22;23;47;21;26;22;24;21;32;29
2020-03-17;1;25;30;32;25;15;26;30;31;17;26;22;23;29;30;25;23;39;21;29;24;24;22;31;24
2020-03-17;2;27;26;23;23;17;22;19;24;16;25;29;18;30;31;23;21;32;27;19;23;20;19;23;19
2020-03-17;3;24;19;19;19;14;15;27;24;11;22;31;18;32;28;22;18;29;18;27;19;23;19;26;19
2020-03-17;4;21;19;21;22;14;15;31;22;17;19;23;15;32;27;21;16;36;21;32;22;19;22;25;19
2020-03-17;5;23;22;20;18;18;17;43;21;14;19;21;17;32;33;30;24;47;20;36;27;25;18;27;21
2020-03-17;6;21;32;20;19;16;19;44;25;16;22;n/d;28;31;34;33;22;42;22;55;34;20;13;37;20
2020-03-17;7;26;41;20;23;17;23;48;27;14;25;n/d;29;33;48;40;26;47;24;45;27;31;21;47;23
2020-03-17;8;32;28;24;27;18;27;41;34;13;33;n/d;34;27;50;36;40;45;27;76;37;36;18;53;28
2020-03-17;9;32;27;29;30;12;31;48;38;10;30;n/d;30;33;49;41;31;51;31;72;41;35;20;n/d;26
2020-03-17;10;37;32;n/d;38;10;35;48;36;9;32;n/d;34;31;44;40;37;47;36;69;40;34;24;n/d;20
2020-03-17;11;39;28;n/d;36;15;36;53;38;9;34;n/d;34;30;39;45;39;65;36;43;42;40;23;n/d;21
2020-03-17;12;41;31;n/d;34;19;36;52;45;24;37;36;39;41;44;39;37;50;38;41;44;36;26;n/d;25
2020-03-17;13;41;39;34;32;15;n/d;48;38;16;35;36;36;29;41;40;35;49;36;39;33;31;25;48;29
2020-03-17;14;40;n/d;31;35;14;n/d;37;34;8;35;40;37;22;37;54;34;48;41;28;39;35;29;45;28
2020-03-17;15;39;n/d;29;33;18;n/d;38;30;18;33;40;33;18;35;36;32;47;32;39;40;35;24;42;29
2020-03-17;16;38;33;32;36;17;33;41;28;19;34;47;35;25;36;32;37;47;34;34;38;36;15;43;31
2020-03-17;17;42;38;33;30;23;32;44;30;22;38;33;32;21;37;40;36;43;29;34;40;34;17;39;32
2020-03-17;18;43;38;33;30;24;33;56;32;23;41;41;32;22;39;41;33;57;36;56;37;33;18;55;36
2020-03-17;19;46;40;37;34;32;38;48;35;27;41;46;42;27;41;47;43;50;48;39;40;41;23;56;40
2020-03-17;20;44;51;47;38;49;42;56;36;35;40;48;47;24;60;69;38;59;41;49;55;49;34;57;52
2020-03-17;21;47;66;50;43;39;49;69;38;35;43;43;57;24;64;80;45;53;40;38;51;50;45;57;56
2020-03-17;22;48;59;39;33;49;51;70;42;38;46;46;62;26;42;73;44;62;44;53;61;54;36;57;59
2020-03-17;23;51;63;39;37;53;51;75;43;36;47;44;66;24;47;75;39;59;54;39;49;52;35;62;67
2020-03-17;24;53;62;41;33;53;48;84;42;32;47;51;56;30;40;67;40;47;43;42;42;46;27;56;65
2020-03-18;1;49;60;44;37;47;48;82;40;33;44;45;56;28;39;45;37;45;46;39;41;38;28;60;59
2020-03-18;2;51;62;41;30;46;47;72;38;35;44;43;52;24;37;45;38;43;50;39;41;41;32;60;49
2020-03-18;3;53;60;42;32;48;44;71;34;29;46;46;57;23;31;44;40;38;41;37;45;53;31;62;46
2020-03-18;4;50;58;39;29;42;42;72;37;34;44;44;51;18;42;47;40;44;38;39;40;44;36;59;45
2020-03-18;5;47;59;38;35;38;43;77;46;30;49;41;51;21;41;52;43;58;41;34;36;42;29;56;45
2020-03-18;6;47;63;39;31;46;45;80;42;30;50;39;57;20;50;62;40;56;43;44;44;61;30;61;44
2020-03-18;7;43;n/d;42;36;43;46;93;40;29;40;50;61;27;53;62;49;58;42;59;42;51;34;63;45
2020-03-18;8;42;n/d;45;36;41;48;86;40;29;46;41;66;26;53;79;42;57;49;62;44;43;36;69;47
2020-03-18;9;42;n/d;44;35;37;45;n/d;39;24;56;41;57;29;48;68;39;41;54;47;45;42;32;69;52
2020-03-18;10;49;n/d;46;25;23;55;n/d;32;24;55;46;49;50;44;55;48;32;61;57;39;45;18;67;48
2020-03-18;11;53;36;44;27;14;59;n/d;27;21;48;50;46;27;44;50;35;38;54;41;34;33;12;70;43
2020-03-18;12;36;30;41;20;11;50;n/d;26;11;42;30;37;21;36;45;19;26;47;39;22;17;9;53;44
2020-03-18;13;26;21;36;18;10;41;28;19;14;23;28;35;25;33;28;23;20;39;38;25;16;12;40;38
2020-03-18;14;26;15;29;19;8;28;22;14;12;18;30;29;20;25;31;17;24;24;33;27;16;13;44;29
2020-03-18;15;25;11;22;11;8;22;30;11;8;20;28;28;21;25;26;20;22;22;30;22;16;13;24;27
2020-03-18;16;22;15;22;17;9;19;27;13;35;19;27;19;18;27;26;18;22;14;32;23;16;16;24;23
2020-03-18;17;21;16;20;13;15;16;35;15;21;19;7;17;26;21;25;11;28;15;27;22;9;21;24;19
2020-03-18;18;20;13;20;16;13;16;31;13;11;15;15;18;22;28;26;13;35;14;34;18;17;21;33;17
2020-03-18;19;19;14;19;20;20;15;30;15;14;16;15;27;34;39;32;19;40;17;35;28;21;31;37;22
2020-03-18;20;20;21;26;23;25;23;44;18;18;19;21;37;21;39;67;22;48;31;45;36;30;20;40;47
2020-03-18;21;22;42;31;22;25;33;55;19;16;24;27;40;18;37;72;20;44;37;37;34;27;18;43;55
2020-03-18;22;30;44;33;24;34;35;64;21;20;31;31;36;16;35;55;27;42;42;33;37;31;18;52;60
2020-03-18;23;34;42;36;24;23;37;62;28;16;34;23;37;21;35;69;24;n/d;35;37;38;38;25;48;66
2020-03-18;24;35;44;39;24;21;38;64;27;16;35;26;38;18;34;64;29;40;41;42;46;32;28;43;49
2020-03-19;1;41;42;43;18;24;51;48;34;21;46;38;52;16;43;46;35;39;38;38;43;37;29;50;39
2020-03-19;2;47;38;41;21;19;49;37;35;20;45;42;53;16;32;33;41;32;32;39;39;43;18;49;40
2020-03-19;3;41;31;37;18;17;50;37;32;16;36;37;36;17;38;31;30;34;45;35;35;30;19;n/d;38
2020-03-19;4;34;24;35;27;13;48;33;28;14;31;33;38;22;42;29;30;46;38;38;38;31;19;70;36
2020-03-19;5;36;30;31;28;11;44;42;28;12;31;34;32;27;43;33;28;43;37;36;35;30;25;63;34
2020-03-19;6;39;40;35;25;12;43;43;30;11;32;31;36;31;36;30;30;50;37;60;34;29;23;46;34
2020-03-19;7;38;27;35;33;12;40;47;32;13;33;29;38;36;38;38;30;51;41;n/d;42;30;28;50;37
2020-03-19;8;36;23;34;31;15;42;42;29;16;32;31;40;33;33;44;34;56;42;48;42;32;29;56;40
2020-03-19;9;42;30;33;35;21;39;75;30;20;38;37;40;24;34;52;39;50;32;54;43;40;25;41;39
2020-03-19;10;40;35;32;26;25;32;52;33;30;41;36;39;25;32;47;39;52;35;33;n/d;33;21;32;33
2020-03-19;11;35;38;34;26;24;30;46;38;33;40;27;25;27;26;37;31;44;29;34;n/d;31;18;36;33
2020-03-19;12;37;33;29;22;23;29;40;37;32;38;32;20;20;22;35;31;37;27;33;45;30;16;26;30
2020-03-19;13;31;28;16;23;24;23;35;32;26;29;n/d;18;41;21;21;23;34;17;24;25;25;17;27;27
2020-03-19;14;24;23;13;17;18;15;26;25;28;21;n/d;15;17;18;24;18;34;17;17;19;17;21;23;23
2020-03-19;15;24;20;17;19;21;18;27;19;25;22;27;19;21;25;23;19;26;20;20;26;22;13;25;20
2020-03-19;16;26;23;16;20;25;19;32;19;35;22;18;21;30;24;29;23;33;16;25;24;24;19;23;18
2020-03-19;17;25;21;16;18;26;22;35;22;35;22;23;22;39;24;25;24;33;16;31;25;29;22;34;18
2020-03-19;18;26;24;11;26;27;19;34;21;36;23;15;24;26;23;22;23;40;20;51;28;22;24;34;22
2020-03-19;19;26;26;21;23;31;19;39;24;33;23;21;28;32;33;35;25;32;21;53;26;27;24;37;32
2020-03-19;20;31;34;19;34;38;25;46;29;36;28;27;44;26;30;34;33;41;31;55;28;35;30;40;38
2020-03-19;21;37;34;25;25;36;32;38;32;44;34;31;31;27;36;38;28;n/d;33;51;32;34;30;41;31
2020-03-19;22;37;35;23;32;34;38;35;32;38;32;33;30;22;26;41;27;n/d;41;45;32;30;37;39;28
2020-03-19;23;34;35;23;29;40;32;42;32;36;31;34;30;28;28;34;28;34;35;48;33;29;36;35;27
2020-03-19;24;36;35;23;29;36;29;38;32;37;30;33;25;23;25;29;28;34;31;37;36;31;29;31;28
2020-03-20;1;33;37;23;26;35;27;39;30;36;30;30;26;23;30;34;26;33;22;25;29;32;39;33;26
2020-03-20;2;34;38;27;30;40;27;44;32;43;33;32;38;21;25;37;34;38;20;24;27;35;35;28;24
2020-03-20;3;40;39;27;35;45;29;51;34;45;39;37;40;18;21;41;34;40;31;18;36;35;33;44;29
2020-03-20;4;43;39;25;36;43;31;48;38;45;40;39;47;26;18;42;36;44;30;23;33;37;30;39;39
2020-03-20;5;46;41;26;38;46;36;52;42;53;43;42;42;19;23;47;39;57;30;31;35;38;38;45;38
2020-03-20;6;45;45;30;39;47;38;59;39;54;44;45;46;21;30;46;39;51;37;44;40;45;34;44;39
2020-03-20;7;53;51;29;49;42;39;66;46;53;51;50;54;22;26;61;54;72;39;40;48;52;36;67;47
2020-03-20;8;57;53;31;47;41;43;64;49;48;54;57;53;26;31;52;50;58;41;39;48;49;41;60;49
2020-03-20;9;54;48;33;47;44;47;57;47;45;53;51;52;21;31;59;51;58;45;27;47;49;43;57;49
2020-03-20;10;54;47;41;43;38;46;53;45;46;50;47;43;21;24;42;47;61;41;25;45;42;38;52;47
2020-03-20;11;52;46;42;38;36;44;58;48;n/d;47;49;47;16;31;53;42;53;42;32;44;44;45;53;44
2020-03-20;12;52;47;43;43;38;44;50;50;40;47;43;40;19;23;43;45;54;40;24;46;43;38;51;48
2020-03-20;13;52;45;46;43;34;44;50;42;44;44;46;39;21;25;42;45;47;37;34;40;42;47;45;43
2020-03-20;14;49;47;46;43;38;42;59;43;41;45;36;35;20;35;48;45;53;38;25;39;42;41;52;43
2020-03-20;15;52;50;38;46;38;43;64;47;43;51;46;49;29;32;44;48;50;40;32;44;48;43;53;46
2020-03-20;16;53;49;44;48;37;46;66;46;42;50;53;46;33;45;50;51;54;43;45;50;52;42;53;46
2020-03-20;17;60;49;49;47;31;49;64;49;35;55;56;59;49;52;55;55;58;56;49;54;54;44;65;53
2020-03-20;18;57;43;57;42;29;56;49;46;29;51;56;52;52;61;43;39;44;53;52;44;41;48;58;53
2020-03-20;19;48;38;50;36;26;47;44;37;31;41;39;43;59;57;42;35;35;43;50;39;36;35;44;42
2020-03-20;20;44;35;39;37;24;37;44;33;33;38;42;42;54;49;37;39;43;36;37;38;38;39;42;37
2020-03-20;21;42;33;36;32;23;37;37;34;30;35;37;40;44;48;31;35;34;35;35;35;31;34;44;35
2020-03-20;22;36;30;34;30;23;34;32;31;24;32;40;32;35;40;29;29;30;35;36;28;29;35;37;32
2020-03-20;23;32;29;31;27;20;30;29;27;19;30;29;35;33;37;26;24;30;29;41;22;26;29;33;26
2020-03-20;24;30;25;30;23;17;27;21;28;15;26;24;28;33;38;21;21;25;29;31;24;23;27;27;24
2020-03-21;1;25;23;25;16;12;24;19;25;10;22;19;22;32;33;17;17;20;21;24;19;21;35;24;22
2020-03-21;2;22;18;21;15;10;20;15;20;10;18;20;16;30;28;11;13;16;16;25;12;18;21;16;15
2020-03-21;3;17;15;16;16;11;17;14;18;12;15;18;13;28;22;10;12;18;n/d;14;13;18;18;14;13
2020-03-21;4;15;12;14;10;8;16;9;13;12;12;16;15;21;19;12;11;16;12;15;15;13;18;14;12
2020-03-21;5;13;12;12;9;7;10;10;12;12;11;12;13;14;13;10;10;18;n/d;8;10;10;15;14;10
2020-03-21;6;13;11;11;9;9;9;18;13;13;11;14;15;15;16;12;11;17;10;4;14;9;13;12;9
2020-03-21;7;14;11;10;12;14;9;15;12;12;11;15;14;11;12;13;14;22;10;5;11;8;10;12;11
2020-03-21;8;13;11;10;11;10;8;17;11;9;11;18;10;12;10;15;10;17;11;7;12;9;13;11;9
2020-03-21;9;12;11;9;7;8;8;9;n/d;7;10;14;10;11;8;8;9;12;9;6;10;8;12;14;8
2020-03-21;10;10;9;8;7;5;6;15;8;6;8;9;10;11;10;8;6;14;7;7;7;9;11;10;5
2020-03-21;11;11;6;7;7;6;4;11;8;9;8;9;5;8;10;9;5;10;7;4;5;5;10;13;6
2020-03-21;12;14;4;5;5;3;5;10;7;7;7;11;4;8;10;10;12;7;7;4;6;3;9;13;6
2020-03-21;13;7;6;4;6;1;6;10;7;14;7;8;8;7;9;8;6;9;6;2;8;3;8;14;7
2020-03-21;14;5;7;5;5;7;6;11;10;12;8;8;6;8;7;9;5;11;8;4;7;5;8;14;7
2020-03-21;15;11;7;7;9;8;6;10;7;9;9;5;7;8;9;10;8;16;11;4;8;8;7;12;7
2020-03-21;16;12;8;6;6;6;7;15;7;6;8;10;11;7;10;11;7;16;8;7;11;7;6;10;9
2020-03-21;17;11;7;6;8;5;5;12;8;8;9;6;9;6;11;12;10;18;7;8;11;8;5;9;9
2020-03-21;18;8;9;8;7;11;7;14;9;11;9;4;11;8;10;10;7;13;6;9;7;7;5;16;10
2020-03-21;19;6;7;9;8;8;10;12;8;9;10;13;10;6;12;11;9;17;5;6;8;8;9;11;10
2020-03-21;20;6;7;8;7;6;10;10;10;8;10;6;8;4;9;12;8;13;10;9;8;8;8;14;11
2020-03-21;21;6;8;8;7;8;8;11;8;8;10;6;9;5;11;14;7;12;7;7;6;9;4;13;11
2020-03-21;22;7;8;8;8;7;9;9;8;13;9;18;9;4;10;10;9;15;11;5;8;10;9;15;9
2020-03-21;23;7;7;7;12;8;7;14;8;10;8;5;7;5;10;8;10;9;8;8;8;9;8;11;10
2020-03-21;24;4;7;8;7;11;n/d;13;7;9;8;10;9;5;8;7;8;12;7;6;9;9;7;7;9
2020-03-22;1;4;8;8;6;8;n/d;10;7;7;7;14;7;6;8;8;9;9;10;10;9;7;7;6;10
2020-03-22;2;6;7;7;7;6;6;8;9;7;7;8;6;7;10;8;7;9;11;9;9;6;7;8;7
2020-03-22;3;12;6;7;7;6;7;11;8;8;8;8;10;7;10;8;4;8;9;5;11;8;9;10;7
2020-03-22;4;7;7;8;10;8;8;9;7;10;10;10;12;6;10;8;12;6;6;6;8;5;8;15;9
2020-03-22;5;11;8;9;8;11;9;12;9;9;9;11;10;6;10;8;11;9;9;7;9;11;7;13;10
2020-03-22;6;11;11;9;7;8;10;13;10;11;9;12;10;7;12;8;16;14;9;5;8;10;4;13;8
2020-03-22;7;11;11;10;10;8;8;14;9;11;9;13;12;8;11;9;10;12;11;6;9;13;8;17;8
2020-03-22;8;11;8;10;11;10;9;16;9;8;10;17;11;8;16;18;7;9;12;11;12;10;8;13;8
2020-03-22;9;11;9;10;10;11;8;14;11;8;11;17;11;10;15;10;12;16;10;8;12;10;7;15;10
2020-03-22;10;12;9;9;15;8;8;17;8;11;11;16;10;9;14;21;15;15;9;14;14;12;14;14;12
2020-03-22;11;9;11;12;12;10;10;21;9;10;13;14;12;10;15;24;13;15;15;13;18;11;12;13;14
2020-03-22;12;9;14;12;12;10;12;30;12;16;15;18;16;16;14;23;18;20;14;16;11;11;15;18;n/d
2020-03-22;13;11;13;12;14;11;11;20;13;13;15;10;15;12;14;21;10;18;13;10;14;16;9;15;13
2020-03-22;14;12;16;13;13;12;14;21;13;14;15;11;12;13;13;15;14;22;12;10;15;13;15;19;15
2020-03-22;15;14;16;13;12;13;13;19;12;19;14;16;13;12;17;17;18;15;15;17;14;13;13;20;15
2020-03-22;16;14;15;14;13;15;16;25;15;17;14;22;16;9;20;20;16;13;14;8;18;18;12;22;17
2020-03-22;17;19;14;12;14;12;16;19;12;13;16;17;11;15;17;13;21;18;14;12;17;19;11;14;16
2020-03-22;18;21;13;11;11;12;12;19;11;15;14;13;15;17;18;23;18;21;17;13;15;18;11;20;15
2020-03-22;19;17;12;13;13;13;11;16;12;18;14;18;14;14;14;15;17;16;13;10;14;9;14;17;18
2020-03-22;20;9;11;10;13;15;10;13;12;13;12;13;12;15;11;13;14;16;13;11;21;13;11;17;15
2020-03-22;21;16;11;9;11;11;9;29;12;14;12;12;16;12;12;18;16;13;11;8;15;18;8;13;11
2020-03-22;22;19;n/d;10;9;14;10;19;13;12;11;16;18;16;13;20;15;10;11;11;16;14;10;15;10
2020-03-22;23;13;n/d;10;11;13;10;14;11;14;11;15;15;9;12;14;14;16;10;9;15;10;8;17;9
2020-03-22;24;10;10;10;11;9;8;10;11;10;9;14;10;9;11;12;12;12;11;13;10;13;7;13;9
2020-03-23;1;11;9;n/d;13;9;5;17;6;12;8;8;9;10;9;12;8;11;10;10;8;8;8;10;9
2020-03-23;2;9;8;n/d;10;8;6;8;7;10;8;7;7;7;7;10;5;16;12;8;7;5;6;10;8
2020-03-23;3;7;7;n/d;8;8;6;9;6;9;6;8;7;6;11;7;10;16;8;4;6;11;8;10;7
2020-03-23;4;8;8;n/d;7;5;7;10;7;9;7;8;7;11;10;9;8;15;11;6;6;8;7;17;6
2020-03-23;5;9;9;n/d;8;9;7;14;8;12;6;8;n/d;8;9;11;10;20;10;7;7;10;5;15;7
2020-03-23;6;8;9;n/d;6;7;5;22;9;13;8;14;11;7;14;9;7;21;11;8;10;15;8;16;9
2020-03-23;7;10;10;n/d;13;9;8;16;10;11;8;7;13;10;18;13;7;20;14;10;21;11;12;22;10
2020-03-23;8;10;10;n/d;14;8;8;24;11;9;10;18;11;7;10;15;17;n/d;12;10;16;11;7;14;12
2020-03-23;9;12;11;n/d;11;10;9;24;12;10;10;11;14;14;16;14;10;n/d;11;13;12;13;7;18;10
2020-03-23;10;13;11;n/d;9;9;6;15;14;15;11;18;11;12;17;21;10;n/d;12;21;13;14;11;13;11
2020-03-23;11;11;11;n/d;16;8;7;n/d;13;21;12;14;15;10;14;18;9;n/d;14;20;17;13;8;14;13
2020-03-23;12;9;13;n/d;10;11;8;n/d;13;26;11;15;13;15;13;21;9;n/d;14;14;15;14;14;15;13
2020-03-23;13;11;13;n/d;12;10;9;n/d;11;20;11;14;14;11;17;13;9;n/d;15;17;18;13;10;15;n/d
2020-03-23;14;10;14;n/d;14;12;11;23;14;24;12;18;12;12;18;21;11;n/d;15;22;16;11;16;16;14
2020-03-23;15;15;15;n/d;12;11;11;29;14;13;13;12;16;17;18;15;11;16;17;21;17;12;12;16;16
2020-03-23;16;14;17;15;13;14;12;21;12;17;13;20;13;18;12;12;14;24;16;23;14;14;15;21;17
2020-03-23;17;14;16;14;15;15;15;24;15;19;16;24;18;10;15;17;15;24;13;19;16;16;14;18;15
2020-03-23;18;14;17;15;13;16;14;19;17;20;15;17;18;17;17;17;14;20;18;20;16;18;17;27;18
2020-03-23;19;13;16;17;18;19;16;20;17;23;17;12;22;19;20;20;17;21;16;19;18;16;19;27;19
2020-03-23;20;17;19;19;18;19;14;29;16;21;18;14;23;21;22;21;20;24;20;26;20;19;17;26;19
2020-03-23;21;17;20;19;17;18;15;25;16;26;20;20;20;18;25;21;20;20;15;18;17;18;18;20;21
2020-03-23;22;18;17;15;17;21;15;20;14;16;18;16;20;19;19;13;19;20;14;16;19;20;17;22;18
2020-03-23;23;16;15;14;11;16;13;17;15;25;15;12;11;15;17;21;14;15;11;12;18;12;16;21;16
2020-03-23;24;17;13;13;10;16;12;17;14;21;12;14;14;12;14;16;12;16;12;13;13;11;15;14;15
2020-03-24;1;14;15;14;9;12;13;17;11;21;11;10;13;14;14;9;9;15;13;15;14;16;16;19;n/d
2020-03-24;2;12;12;14;14;14;11;17;11;20;13;11;17;10;15;14;12;12;13;15;9;17;17;14;n/d
2020-03-24;3;13;12;14;15;15;11;17;8;14;13;13;13;14;12;15;13;12;12;12;16;12;13;18;14
2020-03-24;4;13;10;n/d;12;13;11;14;11;16;12;12;14;13;16;10;11;18;15;13;12;13;14;18;14
2020-03-24;5;16;12;n/d;14;14;12;18;13;14;11;12;12;16;15;16;15;16;16;23;14;19;12;22;13
